1016	0
1143	0
1143	43
1273	0
1273	46
1401	0
1401	44
1403	0
1485	0
1529	0
1529	44
1613	0
1613	44
1614	0
1614	1
1657	0
1657	44
1743	0
1743	46
1744	0
1744	47
1745	0
1745	48
1787	0
1787	46
1789	0
1827	0
1871	0
1871	44
1873	0
1873	46
1874	0
1874	47
1875	0
1875	48
1917	0
1917	46
1918	0
1918	7
1955	0
1955	44
1999	0
1999	44
2001	0
2001	46
2002	0
2002	47
2003	0
2003	48
2007	0
2007	52
2009	0
2009	54
2045	0
2045	44
2047	0
2047	46
2048	0
2048	47
2085	0
2085	46
2088	0
2088	5
2127	0
2127	44
2131	0
2131	48
2134	0
2134	51
2137	0
2137	54
2138	0
2138	55
2139	0
2139	54
2141	0
2141	56
2143	0
2143	57
2146	0
2146	17
2173	0
2173	44
2177	0
2177	48
2180	0
2180	51
2183	0
2183	54
2213	0
2213	44
2217	0
2217	48
2218	0
2218	49
2255	0
2255	44
2256	0
2256	45
2258	0
2488	229
2488	277
2488	225
2488	273
2488	223
2488	273
2488	220
2488	273
2488	217
2488	270
2488	214
2488	270
2488	212
2488	270
2488	211
2488	267
2488	209
2488	267
2488	208
2488	265
2488	204
2488	231
2488	187
2488	231
2488	186
2488	231
2488	184
2488	231
2488	183
2488	231
2488	179
2488	227
2488	177
2488	191
2488	147
2488	191
2488	145
2488	191
2488	144
2488	191
2488	143
2488	191
2488	103
2488	149
2488	101
2488	149
2488	100
2488	149
2738	152
2738	196
2738	121
2738	166
2738	120
2738	166
2738	118
2738	166
2738	117
2738	166
2738	116
2738	166
2738	114
2738	166
2738	113
2738	166
2738	112
2738	166
2738	108
2738	166
2738	106
2738	165
2738	103
2738	165
2738	100
2990	168
2990	122
2990	168
2990	119
2990	168
2990	117
2990	168
2990	115
2990	168
2990	114
2990	168
2990	113
2990	168
2990	110
2990	168
2990	107
2990	167
2990	106
2990	167
2990	104
2990	167
2990	103
2990	167
2990	100
2990	167
3239	121
3239	165
3239	117
3239	165
3239	116
3239	165
3239	114
3239	165
3239	113
3239	165
3239	111
3239	165
3239	110
3239	165
3239	109
3239	165
3239	107
3239	165
3239	105
3239	164
3239	102
3239	164
3239	100
3239	164
3492	172
3492	169
3492	124
3492	169
3492	121
3492	169
3492	118
3492	169
3492	115
3492	169
3492	113
3492	169
3492	111
3492	169
3492	110
3492	169
3492	109
3492	169
3492	106
3492	168
3492	103
3492	168
3492	102
3492	168
3492	100
3492	168
3740	120
3740	164
3740	119
3740	164
3740	117
3740	164
3740	116
3740	164
3740	112
3740	164
3740	110
3740	164
3740	109
3740	164
3740	108
3740	164
3740	106
3740	164
3740	105
3740	164
3740	104
3740	163
3740	102
3740	163
3740	100
3740	163
3997	129
3997	173
3997	127
3997	173
3997	124
3997	173
3997	122
3997	173
3997	118
3997	173
3997	115
3997	173
3997	112
