1016	0
1100	2
1143	1
1227	4
1273	3
1357	6
1401	5
1403	7
1485	8
1485	10
1529	9
1569	12
1613	14
1613	16
1613	11
1614	13
1657	15
1697	18
1697	20
1697	22
1741	24
1743	17
1744	19
1745	21
1787	23
1789	25
1827	26
1827	28
1827	30
1827	32
1827	34
1871	36
1871	27
1873	29
1874	31
1875	33
1911	38
1911	40
1917	35
1918	37
1955	42
1955	44
1955	46
1955	48
1955	50
1955	52
1955	39
1999	41
2001	54
2001	56
2001	58
2001	43
2002	45
2003	47
2007	49
2009	51
2039	60
2045	53
2047	55
2048	57
2083	62
2083	64
2083	66
2083	68
2083	70
2083	72
2085	74
2085	76
2085	59
2086	78
2088	61
2127	63
2129	80
2129	82
2129	84
2129	86
2129	88
2131	65
2134	67
2137	69
2138	71
2139	73
2141	75
2143	77
2146	79
2169	90
2169	92
2169	94
2173	81
2177	83
2180	85
2183	87
2211	96
2211	98
2211	102
2213	89
2215	104
2215	106
2215	108
2217	91
2218	110
2218	112
2218	114
2218	93
2221	116
2221	118
2223	120
2255	95
2256	97
2257	122
2257	124
2257	126
2257	128
2257	130
2258	99
2259	101
2261	132
2263	103
2265	105
2268	107
2271	109
2274	111
2276	113
2277	115
2279	117
2280	119
2284	121
2297	134
2297	136
2297	138
2297	140
2297	142
2301	123
2302	125
2304	127
2305	129
2309	131
2311	133
2339	144
2339	146
2339	148
2341	135
2343	137
2344	139
2345	141
2385	143
2387	145
2388	147
2542	150
2572	152
2572	154
2572	156
2572	158
2572	160
2572	162
2572	164
2572	166
2572	168
2573	170
2573	172
2586	149
2617	151
2618	153
2620	155
2621	157
2622	159
2624	161
2625	163
2626	165
2630	167
2632	169
2635	171
2638	173
2822	174
2822	176
2822	178
2822	180
2822	182
2822	184
2822	186
2822	188
2823	190
2823	192
2823	194
2823	196
2823	198
2868	175
2871	177
2873	179
2875	181
2876	183
2877	185
2880	187
2883	189
2884	191
2886	193
2887	195
2890	197
3074	200
3074	202
3074	204
3074	206
3074	208
3074	210
3074	212
3074	214
3074	216
3075	218
3075	220
3075	222
3118	199
3122	201
3123	203
3125	205
3126	207
3128	209
3129	211
3130	213
3132	215
3134	217
3137	219
3139	221
3320	223
3323	224
3323	226
3323	228
3323	230
3323	232
3323	234
3323	236
3323	238
3323	240
3324	242
3324	244
3324	246
3324	248
3368	225
3371	227
3374	229
3377	231
3379	233
3381	235
3382	237
3383	239
3386	241
3389	243
3390	245
3392	247
3576	250
3576	252
3576	254
3576	256
3576	258
3576	260
3576	262
3576	264
3576	266
3576	268
3577	270
3577	272
3577	274
3620	249
3621	251
3623	253
3624	255
3628	257
3630	259
3631	261
3632	263
3634	265
3635	267
3636	269
3638	271
3640	273
3824	276
3824	278
3824	280
3824	282
3824	284
3824	286
3824	288
3824	290
3825	292
3825	294
3825	296
3825	298
3825	300
3868	275
3870	277
3873	279
3875	281
3879	283
3882	285
3885	287
3886	289
3887	291
3889	293
3891	295
3894	297
3896	299
3897	301
4081	302
4081	304
4081	306
4081	308
4081	310
4081	312
4081	314
4081	316
4081	318
4082	320
4082	322
4082	324
4082	326
4125	303
4127	305
4128	307
4129	309
4133	311
4135	313
4136	315
4138	317
4139	319
4141	321
4142	323
4143	325
4145	327
4281	328
4329	330
4329	332
4329	334
4329	336
4329	338
4329	340
4329	342
4329	344
4329	346
4330	348
4330	350
4330	352
4330	354
4373	329
4374	331
4377	333
4380	335
4382	337
4385	339
4389	341
4391	343
4392	345
4394	347
4395	349
4398	351
4401	353
4402	355
4586	356
4586	358
4586	360
4586	362
4586	364
4586	366
4586	368
4586	370
4586	372
4587	374
4587	376
4587	378
4587	380
4587	382
4631	357
4632	359
4634	361
4635	363
4638	365
4641	367
4642	369
4643	371
4645	373
4646	375
4647	377
4649	379
4650	381
4653	383
4837	384
4837	386
4837	388
4837	390
4837	392
4837	394
4837	396
4837	398
4837	400
4838	402
4838	404
4838	406
4838	408
4838	410
4838	412
4881	385
4885	387
4886	389
4890	391
4893	393
4896	395
4898	397
4899	399
4900	401
4902	403
4906	405
4907	407
4909	409
4910	411
5094	414
5094	416
5094	418
5094	420
5094	422
5094	424
5094	426
5094	428
5094	430
5095	432
5095	434
5095	436
5095	438
5095	440
5138	413
5139	415
5141	417
5142	419
5146	421
5148	423
5149	425
5150	427
5152	429
5153	431
5154	433
5156	435
5158	437
5161	439
5338	441
5345	442
5345	444
5345	446
5345	448
5345	450
5345	452
5345	454
5345	456
5345	458
5346	460
5346	462
5346	464
5346	466
5346	468
5346	470
5391	443
5393	445
5396	447
5399	449
5402	451
5404	453
5405	455
5407	457
5408	459
5412	461
5414	463
5415	465
5416	467
5418	469
5602	472
5602	474
5602	476
5602	478
5602	480
5602	482
5602	484
5602	486
5603	488
5603	490
5603	492
5603	494
5603	496
5603	498
5603	500
5646	471
5647	473
5650	475
5653	477
5654	479
5656	481
5657	483
5658	485
5660	487
5661	489
5662	491
5665	493
5668	495
5670	497
5674	499
5858	502
5858	504
5858	506
5858	508
5858	510
5858	512
5858	514
5858	516
5858	518
5859	520
5859	522
5859	524
5859	526
5859	528
5859	530
5904	501
5907	503
5909	505
5911	507
5912	509
5913	511
5916	513
5919	515
5920	517
5922	519
5923	521
5926	523
5929	525
5930	527
5931	529
5933	531
6117	532
6117	534
6117	536
6117	538
6117	540
6117	542
6117	544
6117	546
6117	548
6118	550
6118	552
6118	554
6118	556
6118	558
6118	560
6161	533
6162	535
6164	537
6165	539
6166	541
6168	543
6170	545
6173	547
6175	549
6178	551
6181	553
6185	555
6186	557
6187	559
6189	561
6317	562
6373	564
6373	566
6373	568
6373	570
6373	572
6373	574
6373	576
6373	578
6373	580
6374	582
6374	584
6374	586
6374	588
6374	590
6374	592
6417	563
6418	565
6420	567
6423	569
6425	571
6427	573
6428	575
6429	577
6432	579
6435	581
6436	583
6438	585
6439	587
6440	589
6442	591
6443	593
6627	594
6627	596
6627	598
6627	600
6627	602
6627	604
6627	606
6627	608
6628	610
6628	612
6628	614
6628	616
6628	618
6628	620
6628	622
6628	624
6671	595
6672	597
6674	599
6675	601
6679	603
6681	605
6684	607
6687	609
6690	611
6692	613
6693	615
6695	617
6696	619
6700	621
6702	623
6703	625
6887	626
6887	628
6887	630
6887	632
6887	634
6887	636
6887	638
6887	640
6887	642
6887	644
6888	646
6888	648
6888	650
6888	652
6888	654
6888	656
6888	658
6931	627
6933	629
6934	631
6935	633
6939	635
6941	637
6942	639
6944	641
6945	643
6947	645
6948	647
6949	649
6951	651
6954	653
6956	655
6959	657
